image_url,file_id,source_file,url_year,url_month,url_date,date,url_neighborhood,neighborhood,total_count,temp,rain
"https://lh3.googleusercontent.com/d/1df4IpQDBRCf6BMbXfY7KIBkrOD7xWEkU
",kYlTAmHy7qhzYgRFqgc5whf48xpbCTGizLwJGA==,count/Marina_2024_count.json,,,,2024-10-25,,marina,,60.0,2
"https://lh3.googleusercontent.com/d/17vT8ei53OF1d4CAgvc-UdF6HVokErdqS
",kfj6XfacWe/Lp6jdzQRFQMboYqGqnskaHtZiZQ==,count/Marina_2024_count.json,,,,2024-11-21,,marina,,48.0,2
"https://lh3.googleusercontent.com/d/13A0-8EqabRpOo41sS_0ZyHZ6pAw8PILV
",X/iZXJJqNrp/rWPEdF/xu6Vu5nBNNzHnpWytyg==,count/Marina_2024_count.json,,,,2024-12-19,,marina,,52.0,2
"https://lh3.googleusercontent.com/d/1-cEOUP1148v1Tb8P32GQMMEETpT4PCNX
",9bxAczXlF7HDIXRlmyM0dFknk1Ij3RvQdB2UiA==,count/Sherman Heights_2024_count.json,,,,2024-06-30,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1Relco9bvd0wUHshSrlBA1iwGKT3PXzui
",MQO2hZ3TLrO21bsQkKBVFUFylASWq1AZPyErow==,count/Sherman Heights_2024_count.json,,,,2024-07-30,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1vSKUgTztXEdR-c-4R6aUQ_JeO0DSXMCc
",DzjlnznpCpNchuF+SijIBnDw9im6pNjjGBh+lA==,count/Sherman Heights_2024_count.json,,,,2024-08-30,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1glq5Vbv_uLIjKGPzNX24Vhsu7Efeb4ak
",yPCzrW/VOGc3NeTG/SUZmEqGaH1uYJSrfRGwig==,count/Sherman Heights_2024_count.json,,,,2024-09-30,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/12HtQiwxXKud31dyFewAHKwvwiPdMM4rY
",RbrP43pi7sIelThZ5HvaoOz6y/0Vth5Zq/Rc2A==,count/Sherman Heights_2024_count.json,,,,"2024-10-30
",,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1Pqn8sP_CEQ-YYkkdvgl638ff88fTW98x
",S2Bv8LVNDNf3Fr08531C4nfhnfB/9skm4YPL4Q==,count/Sherman Heights_2024_count.json,,,,2024-11-30,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1caSxSCrkQBGuvSljlkaRuQhVhFhjU7G2
",A+98mXs0KnztaVbwneFpDLx+gWa9JU261P4xdA==,count/Sherman Heights_2024_count.json,,,,2024-12-19,,Sherman Heights,,50.0,2
"https://lh3.googleusercontent.com/d/1hHFLfqPaU2ScLt6ZzVLhrxHyEUF3FJ8f
",XGCtnjAgPKkR9FdeGLdqQsmHKO22c/CokXS99Q==,count/Columbia_2019_count.json,,,,2019-12-19,,columbia,,48.0,2
"https://lh3.googleusercontent.com/d/1QITVa7rYq4_QidV-KMJF5_zY_wr-DZnH
",rZQiAo/oVQ0CbrJBdWJOqEbhBlI0U6On6ENqGg==,count/Core_2018_count.json,,,,2018-03-28,,core,,59.0,2
"https://lh3.googleusercontent.com/d/1ySDrBjxj1s6Dixy0JK6o77RMtJbtL9Od
",3mtLXOsuIvr2QQpBSPpvVGWlje1p2wPuets0NQ==,count/Core_2018_count.json,,,,2018-04-25,,core,,,2
"https://lh3.googleusercontent.com/d/1-ysbJbPmEuj5CNpn1dZ6L9TmFdnF4NIz
",+lHf5xUpr5n47auRGe7d4ApkxvBXg5Qo3BnCkA==,count/Core_2018_count.json,,,,2018-05-03,,core,,63.0,2
"https://lh3.googleusercontent.com/d/1jZvHeOlPBRE_FfQ6AjK1V2ccwXvsfv8W
",2w4mtBPimFG3Akfg1o8hOoBnkOce0NrDv+IfHw==,count/Core_2018_count.json,,,,2018-06-28,,core,,63.0,2
"https://lh3.googleusercontent.com/d/1gemf9rnasjTIU_qaf6Z7K10xH-u-vT5F
",RfKN8Hbm9Fkt3sa9DilBqG+A+wEA0Dcl1Iqbzw==,count/Core_2018_count.json,,,,2018-11-28,,core,,60.0,1
"https://lh3.googleusercontent.com/d/1HqqZnjWDNwumhQGbNJr-yEMhonAjHcKZ
",tfV7kpfDeldEoKr2wqBg4qfEMKHJh1egUavZAQ==,count/Marina_2019_count.json,,,,2019-12-19,,marina,,48.0,2
"https://lh3.googleusercontent.com/d/1CGD6FY0x7v_PQbVS5qUDo6kXRITlfBip
",moTnbS+ITWPXodA/KXS9eCFC2u0RiFzxySWUPg==,count/Columbia_2018_count.json,,,,2018-03-28,,columbia,,,2
"https://lh3.googleusercontent.com/d/1NqBVws73kSdZ7v5yHwSY7H6WlwCMYvHd
",a5L210cB+cb2uU4Zw0+uivSc+FGGYXOg0YwW9w==,count/Columbia_2018_count.json,,,,2018-04-25,,columbia,,,2
"https://lh3.googleusercontent.com/d/1M8Dx8QNjGE_wWTDXZZ6-LVSzEiyWh03N
",pTqcWZpEDLljiIcfnNq4iCx9tX5g9xPpEBX6kw==,count/Columbia_2018_count.json,,,,2018-05-31,,columbia,,,2
"https://lh3.googleusercontent.com/d/1bG6ClbDCiuxvZ6uQNYkqUB7T6ISqYrMt
",/A6SfkOsXDR/WHwKGebQxG11PpPwNNkT3FpSsg==,count/Columbia_2018_count.json,,,,2018-06-28,,columbia,,,2
"https://lh3.googleusercontent.com/d/1cTE-5eLeKdGF6p1_jwKyAqn44D2_mqeI
",0ugo+jhVuD9HhmzWtrI1vxVsoEWn4KGh2CMzZg==,count/Columbia_2018_count.json,,,,2018-11-28,,columbia,,,2
"https://lh3.googleusercontent.com/d/1PS4qAULh1b81YkQMXeTLR5kPQt62lXIE
",8yxDdIv6+4zFZd8kNnICh3lrWnA1LqygbleO3A==,count/Core_2019_count.json,,,,2019-12-19,,core,,4.0,2
"https://lh3.googleusercontent.com/d/1MYA2ZkXHtPwFYJ-3Nhiva229GC817O34
",l2VWuSpQMFDVJzWaWd7tVrt413duLjuMoaVQnw==,count/Marina_2018_count.json,,,,2018-03-28,,marina,,59.0,2
"https://lh3.googleusercontent.com/d/1gbqwnvmbHBcKqvvzuSzPu5ZksAnkICqw
",8KyV3NrF7pSX/D9e+DfYUAMaVD+tqyBQOpETLA==,count/Marina_2018_count.json,,,,2018-04-25,,marina,,,2
"https://lh3.googleusercontent.com/d/1KzbCTsOuisC_2WSdf48NInSdeWSJTfoo
",hj+v1IhUdZ6Ci5m/5ifYHCMlsA/NoHw9hY/rtw==,count/Marina_2018_count.json,,,,2018-05-31,,marina,,63.0,2
"https://lh3.googleusercontent.com/d/1qC5Z82eQD9iYFJTpY7Xze2QSRNzF1qCx
",7SYEx2lcCwb4HW36STGv46BaTxTawaMDi7L0LA==,count/Marina_2018_count.json,,,,2018-06-28,,marina,,63.0,2
"https://lh3.googleusercontent.com/d/1cR6b8wAc4nqqpdywlY1iMd9Qum1USIs8
",eXgUI521yp3kRoLf69cFmuteccdOrJtXqayCjw==,count/Marina_2018_count.json,,,,2018-11-28,,marina,,60.0,2
"https://lh3.googleusercontent.com/d/1v9LvN79m6uhmUJMLsXe5au53EYl3UxtN
",3+5VJHzcFo8qIAGb79WkElWX/Iwamk51QxT9Bg==,count/City Center_2024_count.json,,,,2024-06-27,,City Center,,65.0,2
"https://lh3.googleusercontent.com/d/1qbgQWpD0i61B0Ca2wx6t_pQjjSk6VBop
",Jp6AAHJCTXEgtUd8XRI1M2/f1aO9TkHrQ2JPzQ==,count/City Center_2024_count.json,,,,2024-07-25,,City Center,,70.0,2
"https://lh3.googleusercontent.com/d/1wiyhl3AknxfBtD_2DN3lTO62Ajy7gy4B
",psYjFQsVnGVzsqHjPqRG9dk0k+ANAyfSc6+58w==,count/City Center_2024_count.json,,,,2024-08-29,,City Center,,65.0,2
"https://lh3.googleusercontent.com/d/1MXuhd5_2noYgiWqsSazBGlmgTCNNn_ac
",H0zwvUI/+gNz/4zNwXl1jr+RTHA+I5maJrLhoA==,count/City Center_2024_count.json,,,,2024-09-27,,City Center,,62.0,2
"https://lh3.googleusercontent.com/d/1sfdJkt-uYGLgQD0GHM40edAShpHqWpLd
",j6KRIr0TS4wWgkyUX2rPVo7zzZsmbukp4ro1dg==,count/City Center_2024_count.json,,,,2024-10-25,,City Center,,60.0,2
"https://lh3.googleusercontent.com/d/14UCJTIpb193HDsrBPDXWZeFQFYJleX9c
",+TTd+qNo2gK8kgdSOclJp9vhWQsnmcj+iOfLtA==,count/City Center_2024_count.json,,,,2024-11-21,,City Center,,48.0,2
"https://lh3.googleusercontent.com/d/1aqdkYNS6YfQqGyl5tcQVnThmzSn78SHq
",yY4g2mattJ9PE4Rir4ulfELDZ4qcH712dLiqiw==,count/City Center_2024_count.json,,,,2024-12-19,,City Center,,52.0,2
"https://lh3.googleusercontent.com/d/1EJsQTvQNzbBo2FqUkM9MGcAnHdTYuK11
",LsoF8nC3B3duZLpHPFYtfdMaEtR9Q2CN3Xd/HA==,count/Gaslamp_2019_count.json,,,,2019-12-19,,gaslamp,,48.0,2
"https://lh3.googleusercontent.com/d/1DQAvc6BOhC1s6ESRzsyFS1hX9HdsZqmO
",+RXy23xkk4VWEW1lK16V5iqSFaruGkYwlEVIDg==,count/East Village_2024_count.json,,,,2024-06-27,,east_village,,66.0,2
"https://lh3.googleusercontent.com/d/1vAEgwUQaY-J4ZeLNaQqUMHR1L3IpNSsC
",hBgKx7VBERCGRh0BdFkqgcIkjbN7UmNj16WqBg==,count/East Village_2024_count.json,,,,2024-07-25,,east_village,,72.0,2
"https://lh3.googleusercontent.com/d/1XLuIDyIqGGmwPvcMl7sywa9sQHLCdEuZ
",lfycTHe3KX3/1K7+DkYKbhy5JSzLDWbz8QhRlg==,count/East Village_2024_count.json,,,,2024-08-29,,east_village,,66.0,2
"https://lh3.googleusercontent.com/d/1M0ddeil6TEwN46CW3ahd_B0WUZ74AnEa
",LGfKWhauX0pXplMx4tJuTIejQs6sBmWS81bxAQ==,count/East Village_2024_count.json,,,,2024-09-27,,east_village,,62.0,2
"https://lh3.googleusercontent.com/d/1Oc8m_9JS0UeFqmlIgvHcS2Ugnch4Ttup
",EyBTGDV0wcC79q5fD/T1wPIR59XnjVKrgUA8Ig==,count/East Village_2024_count.json,,,,2024-10-25,,east_village,,60.0,2
"https://lh3.googleusercontent.com/d/1AkLDfWHlGGEgf6phv395Vu7L0bojFra7
",px1w+51dHiaBc/e/LlIvRuupr20HN35L+c7SSQ==,count/East Village_2024_count.json,,,,2024-11-21,,east_village,,50.0,2
"https://lh3.googleusercontent.com/d/1_VHryW2oNwXLmxaxSt2gf3lFcbhhvmtn
",CH/w0DApiCmvLLNuRuCz4gbTpfExA2LvENkJzg==,count/East Village_2024_count.json,,,,2024-12-19,,east_village,,54.0,2
"https://lh3.googleusercontent.com/d/1AsnuDbGo2iMIObIuyYxYZVpXIEjCJEE3
",7EXzRSQFbv44AZWgAVvboPes++eb/hCBwXFznw==,count/East Village South_2019_count.json,,,,2019-12-19,,east_village_south,,48.0,2
"https://lh3.googleusercontent.com/d/1olLHkWvOUOCCnnKTLzR1UZBUeNuBd2oa
",U1roDUW03zoTLbZUKytZPN6yCUh5m7qzfaKUrA==,count/Cortez_2019_count.json,,,,2019-12-19,,cortez,,48.0,2
"https://lh3.googleusercontent.com/d/1yEeylitVQ2jdGkwVNY8GOS-e1xgNGNHi
",KqNB5a+M/n+O6sVWqsz4zBMaDyd+v4HJKRnmeQ==,count/East Village South_2018_count.json,,,,2018-03-28,,east_village_south,,59.0,2
"https://lh3.googleusercontent.com/d/1egLcCumvmFhMa-gZUjDRx5VIKxIz4DvQ
",R/WN1tCqJ6nVqIpogqQQA8MLJNmMAzZE26C0YA==,count/East Village South_2018_count.json,,,,2018-04-25,,east_village_south,,,2
"https://lh3.googleusercontent.com/d/14Knp4yfkFZjXoUYxnZ876q4FwSKsqivH
",I+m1U7WBwGNn44rjBkQn3DIlp5VGNoW6KB560w==,count/East Village South_2018_count.json,,,,2018-05-03,,east_village_south,,60.0,2
"https://lh3.googleusercontent.com/d/1RV3vaY96higPVkABJEcyPKglSd0QpJd5
",AvBhUUNNH5wp6WHrvQ/ooWXAaA6fySNe5e12Hg==,count/East Village South_2018_count.json,,,,2018-06-28,,east_village_south,,63.0,2
"https://lh3.googleusercontent.com/d/1IMphB5m-uYiLASOZFpJR5h21TDU7bpJg
",K8Hp1e+DtuztKJz6b5N3xzaonoMW0NrO58MnmQ==,count/East Village South_2018_count.json,,,,2018-11-28,,east_village_south,,60.0,1
"https://lh3.googleusercontent.com/d/1Suue-IcaoEmaN6tR3xHHiBzkHSTOFxQJ
",woIcXEUEKGIu55DUqsHVGUabx/IL94xdw32Kvg==,count/Cortez_2024_count.json,,,,2024-06-27,,cortez,,65.0,2
"https://lh3.googleusercontent.com/d/1QCKvDcN6aLRzMLkHNJi2OoRiB9iQduqH
",n4IOsFcY7qfrztPDpv5g5UveCgt4HubZqWevBg==,count/Cortez_2024_count.json,,,,2024-07-25,,cortez,,72.0,2
"https://lh3.googleusercontent.com/d/10o34rbQnUz6khV8lVboTc-CTtbNO419t
",KWqDuN13B4lBkEyjAl1VS0SOd1oAW7UzG6EApQ==,count/Cortez_2024_count.json,,,,2024-08-29,,cortez,,65.0,2
"https://lh3.googleusercontent.com/d/1OncVFbC9mFukh5yoU1mEoaIclloG1Rm_
",IcwigrgQknXLGvXTe6aoxthuvK2tzwYy0z1WVg==,count/Cortez_2024_count.json,,,,2024-09-27,,cortez,,62.0,2
"https://lh3.googleusercontent.com/d/1iyP19qRrGX_J66rXJwyEN9-2afqCyA4C
",o6lhveie+uTJ8LAxUxdCwXYWPE7yppX+mgLA4A==,count/Cortez_2024_count.json,,,,2024-10-25,,cortez,,60.0,2
"https://lh3.googleusercontent.com/d/1OjJqwjr6q5DOC6Ns69o3wS_mJfr8rbfU
",5REo+btnacLz2f6xh2Y2bdaDsQJilprer0PkfQ==,count/Cortez_2024_count.json,,,,2024-11-21,,cortez,,49.0,2
"https://lh3.googleusercontent.com/d/1Me5qWwcmotfOBAWrQ9kvDHFm3bhUtKST
",qGoPdSHVN9i+s33AZVDkqL9lXvTkUy507Or2/A==,count/Cortez_2024_count.json,,,,2024-12-19,,cortez,,50.0,2
"https://lh3.googleusercontent.com/d/1vxxQ3Lfd1-P5ZbX-pvBnmFomxJj35sb1
",iKbUOSlD+zBVyQm4cUpW9QGe9/4YdQqzN897bQ==,count/Cortez_2018_count.json,,,,2018-03-28,,cortez,,59.0,2
"https://lh3.googleusercontent.com/d/15Eq3S_MqyaZ5D3ryLkA3dfoC0-PiM5oH
",vZ6zgDfXxf/LoiC1dbLqOQyQxHiR57AZfkTtKQ==,count/Cortez_2018_count.json,,,,2018-04-25,,cortez,,,2
"https://lh3.googleusercontent.com/d/1dhaj4ECUUQupqStLa0PJ8QZC50bCiAVH
",UKQgK4hxD4ssNV3AwIj8j1X8veF4AtD0ZGZ8rQ==,count/Cortez_2018_count.json,,,,2018-05-03,,cortez,,63.0,2
"https://lh3.googleusercontent.com/d/1Gi3YJZOPu7LZnvNSAfJ7Kbwf97YLQfZ1
",D7Lh4CHbKOpsmhaQ8f4sPDf70YmTxNCVwFRcYw==,count/Cortez_2018_count.json,,,,2018-06-28,,cortez,,63.0,2
"https://lh3.googleusercontent.com/d/1QHiO3A4VCmkoaDqDIR6gf4RHTkrVzEQb
",NaOoPfTR4IxG0m49LtJH9+3EhDK6Ve5mVOdhjw==,count/Cortez_2018_count.json,,,,2018-11-28,,cortez,,60.0,1
"https://lh3.googleusercontent.com/d/1qiiyXIvi6xDh7hzl6iY1ggcpuT3TMx0X
",8+qHS9gtfoXKDW2Z1wICzkcgiNG1HV5UKAOAwQ==,count/Columbia_2024_count.json,,,,2024-06-27,,columbia,,66.0,2
"https://lh3.googleusercontent.com/d/16vvUoEgIYWHY_K_OAbOydalIMG3vCSlW
",WERHqm3TRQsoABRlQt6nZ69TxnVQIL6pkT2M+w==,count/Columbia_2024_count.json,,,,2024-07-25,,columbia,,75.0,2
"https://lh3.googleusercontent.com/d/1FfYLu5qxVLmwrKDf_rBn6-4pR2o5nWfL
",/lpqpzk04rdKvUPzes1GBv0+wdYTK2oaRYF0Qw==,count/Columbia_2024_count.json,,,,2024-08-29,,columbia,,65.0,2
"https://lh3.googleusercontent.com/d/1IAlTUUtPManzNHR2yHo-sdtfLwxFFpUn
",MPqa0M/gmJoE/2+x0lnZrYWICFaNI7N2jGDteg==,count/Columbia_2024_count.json,,,,2024-09-27,,columbia,,62.0,2
"https://lh3.googleusercontent.com/d/1x5kT1M6Ot2nZedbBTum_OIE-lbhIrNLu
",1qzSk7Iq9Lstc2vyJcA8O0jxybgJzNVZzli4aw==,count/Columbia_2024_count.json,,,,2024-10-25,,columbia,,60.0,2
"https://lh3.googleusercontent.com/d/1wdRZj1o-YxBRQK4eoQ9yXkYOv0k8LvWO
",74j8vItVH0TOGudDzvjkpqwQSCUKgezxABnDQA==,count/Columbia_2024_count.json,,,,2024-11-21,,columbia,,49.0,2
"https://lh3.googleusercontent.com/d/1QMnfvabXkMA6ZcS_iYNgQbLrkfvBEayu
",dC//JnmSn2g2V7ESlFTnK7ihB/2miRvMHEudqA==,count/Columbia_2024_count.json,,,,2024-12-19,,columbia,,51.0,2
"https://lh3.googleusercontent.com/d/18FEU68exe355lzd4qJh1Y5UkrvxX6g2u
",xISuLEq5AVTTmk6MnR9U9j1weZlMzlB9O0Xysw==,count/Gaslamp_2024_count.json,,,,2024-06-27,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1Uaet6qihupvEaTMexmxBbIWjGBd7d7za
",q2W5kCr/G88dQqpgZIu6Kh67q8vglFnao+f1hQ==,count/Gaslamp_2024_count.json,,,,2024-07-25,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1jO45F1vmOPK5zYJ8Lnez6tvPhayKMY-5
",Yt7sqK5I0eMDosllHLvVlA8JcrAQTjVgQJOmbw==,count/Gaslamp_2024_count.json,,,,2024-08-29,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1319K8iiy0fc3HuLIPTskZSU30LEnfvRi
",9SLHy5ZBrtOR3HCIroBlABZTPi3S0fHeeCMKPw==,count/Gaslamp_2024_count.json,,,,2024-09-27,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1tgIbqhK46UdzXan9IAUnzZVw_N8PE46T
",t0WT6tTlfEyWZMdZ5Cu5bobbD+ZqJ7MQpLkevg==,count/Gaslamp_2024_count.json,,,,2024-10-25,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1BQIizPxWp6T9eT1M4r72tk7K06QaeuIg
",ATDcHZ3gTKY+Pw0xNtLnVu8Jb2Yjv2yxbX0/3Q==,count/Gaslamp_2024_count.json,,,,2024-11-21,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1_2zWVifO-2NSYhOXMPeSdGp1WUZZ30xM
",gUsdCs69YkCFgi6JJ44iyisad7qHtAcXCTtpMw==,count/Gaslamp_2024_count.json,,,,2024-12-19,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1UuB2qkhW4E_uU9GwXwg3T4xKOc7CFLX8
",s1/9lnmMQh2SFHCSMbDZ8TeTg1Tx8vVGUPUWlw==,count/East Village_2019_count.json,,,,2019-12-19,,east_village,,48.0,2
"https://lh3.googleusercontent.com/d/1K2H0o7V7P90r0cqkty9Q8phu_mX6h4n5
",At6LYzVhwIeUK15UkI+i9eESxW57jQwBJkl/Bg==,count/Golden Hill_2024_count.json,,,,2024-06-30,,golden_hill,,,2
"https://lh3.googleusercontent.com/d/1EkNHTneZBt6CMCa5DNVLBRVBv6Gh3hmy
",b7ubw9fomYb5QvfEWDQumx0XlJVOIke2cOx3+A==,count/Golden Hill_2024_count.json,,,,2024-07-30,,golden_hill,,,2
"https://lh3.googleusercontent.com/d/1TCGUopFWu6kPjIEHAvArAaITcXSz_LvY
",LBv25vhyFMRXFSYrddDcoZDSguo+u+bHIqEpdA==,count/Golden Hill_2024_count.json,,,,2024-08-30,,"golden_hill
",,,2
"https://lh3.googleusercontent.com/d/1yCtzXr34ZNdEr-sy0AY0aJdu0jNZLBtK
",wMMcB26XPkKvG3a2jtsle8nULlDLy9ihlz77uQ==,count/Golden Hill_2024_count.json,,,,2024-09-30,,golden_hill,,,2
"https://lh3.googleusercontent.com/d/1__Hr2MXca3yn7hhyoYwMx40rCe0bZyzM
",b1vwrCBD2wxhdy9vHP6vAnkh8+SDK7Bi2nA76g==,count/Golden Hill_2024_count.json,,,,2024-10-30,,golden_hill,,,2
"https://lh3.googleusercontent.com/d/1LQ3v0Giy1hgagdMMaFF-bQNA1oQWOwYs
",4l3ZC+l36S4WBdPTsDZvjrsHtfguDFrZpybQ+Q==,count/Golden Hill_2024_count.json,,,,2024-11-30,,golden_hill,,,2
"https://lh3.googleusercontent.com/d/1QEdcx3idDjasgxuPV7SM_1WnN2A75IBo
",gx6dG67KLk1TQ1vGpmu5yXt6sVpyUdyqKwddfg==,count/Golden Hill_2024_count.json,,,,2024-12-19,,golden_hill,,50.0,2
"https://lh3.googleusercontent.com/d/1liEGVNhbwYJj89AMmlTlcImH_OAL8fau
",JDLkh+jvOcDwiqmoCmTFskO/xI+1nlRJm5mIcA==,count/East Village_2018_count.json,,,,2018-03-28,,east_village,,59.0,2
"https://lh3.googleusercontent.com/d/1Uz2N38i6J68VoOoydIFCIfsgIMgeJTxY
",5bt8QAyQzbyVnhbhX8u7asP6z3JjNmydzh+Dnw==,count/East Village_2018_count.json,,,,2018-04-25,,east_village,,,2
"https://lh3.googleusercontent.com/d/1ZaSR-rvPB5Fe6ap-d55vQFB98MOXqaEX
",x85VKZQRaqUJNaOCOpm3r3cCOBwnynzyDysz3g==,count/East Village_2018_count.json,,,,2018-08-31,,east_village,,,2
